v7_job_id,design_cell_id,execution_order,panel,scene_id,domain,condition,profile_code,profile,image_variant,image_path,image_sha256,system_prompt_path,system_prompt_sha256,task_prompt_path,task_prompt_sha256,repetition,task_family,designated_organization,designated_output_key,x_benefit_units,y_benefit_units,efficiency_penalty_percent,provider,model_id,temperature,candidate_count,thinking_level,response_mode,execution_seed
V7_0103,V7CELL_035,205,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0206,V7CELL_069,206,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0184,V7CELL_062,207,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,A,neutral,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0096,V7CELL_032,208,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,A,neutral,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0191,V7CELL_064,209,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0003,V7CELL_001,210,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0074,V7CELL_025,211,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0120,V7CELL_040,212,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0194,V7CELL_065,213,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,C,generalized,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0090,V7CELL_030,214,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0121,V7CELL_041,215,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0150,V7CELL_050,216,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,A,neutral,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
